,NodeCount,ConnectedComponentCount,MortalityRate,TimeToDeath,TimeToRecovery,CommunicationTime,ResistantProportion,Time,Infected,Resistant,Recovered,Dead,Communication,Weighted
553,4039,1,0.2,25,25,1,0.1,251.36539949047935,3430,360,2737,693,83229,False
554,4039,1,0.2,25,25,1,0.1,231.2067636091518,2681,292,2153,528,65173,True
555,4039,1,0.2,25,25,1,0.1,209.29891761151782,3464,377,2741,723,86975,False
556,4039,1,0.2,25,25,1,0.1,255.98648324791833,3312,369,2642,670,81211,True
557,4039,1,0.2,25,25,1,0.1,288.29936847858835,3402,397,2749,653,85055,False
558,4039,1,0.2,25,25,1,0.1,3.521369955692148,1,0,0,1,0,True
559,4039,1,0.2,25,25,1,0.1,218.5995191799516,3181,357,2541,640,79865,False
560,4039,1,0.2,25,25,1,0.1,297.3610909061013,3314,382,2603,711,79785,True
561,4039,1,0.2,25,25,1,0.1,273.9887655925343,3382,375,2688,694,83448,False
562,4039,1,0.2,25,25,1,0.1,243.1369456042315,3311,404,2588,723,82541,True
563,4039,1,0.2,25,25,1,0.1,275.3242106009383,3220,375,2562,658,79511,False
564,4039,1,0.2,25,25,1,0.1,293.3541140336502,3098,384,2472,626,76080,True
565,4039,1,0.2,25,25,1,0.1,225.0860568908197,3448,374,2738,710,83119,False
566,4039,1,0.2,25,25,1,0.1,205.1406038583434,3309,368,2656,653,82579,True
567,4039,1,0.2,25,25,1,0.1,238.81939673222377,3451,380,2714,737,86541,False
568,4039,1,0.2,25,25,1,0.1,287.8393905895776,3287,382,2617,670,83516,True
569,4039,1,0.2,25,25,1,0.1,0.28502654934711374,1,0,1,0,0,False
570,4039,1,0.2,25,25,1,0.1,264.04436139517946,3330,357,2670,660,83541,True
571,4039,1,0.2,25,25,1,0.1,222.6696738024925,3218,347,2593,625,79852,False
572,4039,1,0.2,25,25,1,0.1,252.40661899157092,3149,347,2476,673,80229,True
573,4039,1,0.2,25,25,1,0.1,234.85284972083903,3433,376,2772,661,83766,False
574,4039,1,0.2,25,25,1,0.1,254.76492956375262,3292,390,2597,695,82214,True
575,4039,1,0.2,25,25,1,0.1,2.5365982810721155,1,0,1,0,0,False
576,4039,1,0.2,25,25,1,0.1,289.8759633218128,3145,345,2500,645,79984,True
577,4039,1,0.2,25,25,1,0.1,216.2579757398387,3358,393,2683,675,83415,False
578,4039,1,0.2,25,25,1,0.1,226.5553240984987,3120,365,2519,601,76413,True
579,4039,1,0.2,25,25,1,0.1,228.3674618020339,3495,366,2797,698,88021,False
580,4039,1,0.2,25,25,1,0.1,241.09989427229888,2675,303,2117,558,65710,True
581,4039,1,0.2,25,25,1,0.1,233.8316513681006,3216,347,2581,635,81034,False
582,4039,1,0.2,25,25,1,0.1,245.14637079261666,3079,377,2459,620,74948,True
583,4039,1,0.2,25,25,1,0.1,410.50005505719685,3403,394,2701,702,85907,False
584,4039,1,0.2,25,25,1,0.1,235.8424108998297,3376,392,2731,645,83864,True
585,4039,1,0.2,25,25,1,0.1,250.92452362260687,3438,395,2757,681,87573,False
586,4039,1,0.2,25,25,1,0.1,272.504745500797,2993,350,2362,631,76207,True
587,4039,1,0.2,25,25,1,0.1,281.6018078199717,3314,388,2666,648,84644,False
588,4039,1,0.2,25,25,1,0.1,244.3673210869485,2667,307,2147,520,65630,True
589,4039,1,0.2,25,25,1,0.1,215.11796643499395,3250,359,2627,623,80709,False
590,4039,1,0.2,25,25,1,0.1,168.58593357352822,654,76,527,127,16550,True
591,4039,1,0.2,25,25,1,0.1,227.29167832676302,3277,355,2643,634,81294,False
592,4039,1,0.2,25,25,1,0.1,234.31664268989013,3296,345,2668,628,81528,True
593,4039,1,0.2,25,25,1,0.1,286.57705739654386,2822,285,2266,556,71042,False
594,4039,1,0.2,25,25,1,0.1,225.53086478952667,3280,385,2591,689,82665,True
595,4039,1,0.2,25,25,1,0.1,235.22363159792027,3253,347,2562,691,80699,False
596,4039,1,0.2,25,25,1,0.1,245.26203538324452,3108,340,2444,664,77182,True
597,4039,1,0.2,25,25,1,0.1,282.2072384980382,3439,365,2760,679,87015,False
598,4039,1,0.2,25,25,1,0.1,246.27643906980597,2682,294,2163,519,67823,True
599,4039,1,0.2,25,25,1,0.1,247.61539075965834,3449,372,2758,691,87116,False
600,4039,1,0.2,25,25,1,0.1,294.5835932840349,3086,353,2473,613,77485,True
601,4039,1,0.2,25,25,1,0.1,230.81991190843883,3371,387,2672,699,84836,False
602,4039,1,0.2,25,25,1,0.1,133.23358026827242,167,9,132,35,4348,True
603,4039,1,0.2,25,25,1,0.1,246.77788306112774,2772,324,2204,568,70095,False
604,4039,1,0.2,25,25,1,0.1,239.8338199184792,3105,369,2476,629,78912,True
605,4039,1,0.2,25,25,1,0.1,249.22543242800725,3381,395,2690,691,83580,False
606,4039,1,0.2,25,25,1,0.1,207.77700681923045,3301,366,2625,676,81262,True
607,4039,1,0.2,25,25,1,0.1,248.31991740642977,3177,372,2515,662,81134,False
608,4039,1,0.2,25,25,1,0.1,52.69435712915777,8,1,4,4,148,True
609,4039,1,0.2,25,25,1,0.1,227.8059725692411,3200,346,2568,632,78609,False
610,4039,1,0.2,25,25,1,0.1,298.2182426398762,3249,378,2619,630,80210,True
611,4039,1,0.2,25,25,1,0.1,265.12879585502316,2727,298,2137,590,66874,False
612,4039,1,0.2,25,25,1,0.1,284.8351009206434,3280,395,2613,667,83119,True
613,4039,1,0.2,25,25,1,0.1,1.9061993558645647,1,0,1,0,0,False
614,4039,1,0.2,25,25,1,0.1,225.98753987505816,3268,350,2620,648,82938,True
615,4039,1,0.2,25,25,1,0.1,278.02738419754365,3276,369,2602,674,83051,False
616,4039,1,0.2,25,25,1,0.1,284.8600667020877,3368,363,2712,656,85158,True
617,4039,1,0.2,25,25,1,0.1,187.9556383696469,2780,311,2232,548,68908,False
618,4039,1,0.2,25,25,1,0.1,205.8010211518579,660,70,510,150,15691,True
619,4039,1,0.2,25,25,1,0.1,6.186332355088585,1,0,1,0,0,False
620,4039,1,0.2,25,25,1,0.1,230.65348853881812,2696,299,2158,538,65232,True
621,4039,1,0.2,25,25,1,0.1,240.0213335420289,3158,337,2522,636,78807,False
622,4039,1,0.2,25,25,1,0.1,212.04379493359227,3119,356,2521,598,77758,True
623,4039,1,0.2,25,25,1,0.1,247.32129250256762,3331,383,2638,693,82102,False
624,4039,1,0.2,25,25,1,0.1,14.44916075023395,1,1,0,1,15,True
625,4039,1,0.2,25,25,1,0.1,256.4280735970296,3352,355,2669,683,84335,False
626,4039,1,0.2,25,25,1,0.1,257.27549196927043,3259,397,2594,665,82757,True
627,4039,1,0.2,25,25,1,0.1,229.3041281915433,3246,354,2600,646,81239,False
628,4039,1,0.2,25,25,1,0.1,120.46874140360286,18,2,15,3,469,True
629,4039,1,0.2,25,25,1,0.1,267.6595466377316,3264,377,2634,630,83663,False
630,4039,1,0.2,25,25,1,0.1,245.58648793821803,3276,359,2609,667,82365,True
631,4039,1,0.2,25,25,1,0.1,232.9499043526871,3425,412,2745,680,86799,False
632,4039,1,0.2,25,25,1,0.1,217.3463413193959,3157,346,2511,646,79312,True
633,4039,1,0.2,25,25,1,0.1,229.7019318651585,3439,369,2737,702,85837,False
634,4039,1,0.2,25,25,1,0.1,341.22751799940943,3307,368,2689,618,83282,True
635,4039,1,0.2,25,25,1,0.1,223.7434751481329,3416,348,2759,657,85489,False
636,4039,1,0.2,25,25,1,0.1,230.38398620572386,3075,318,2440,635,75300,True
637,4039,1,0.2,25,25,1,0.1,2.825591942586269,1,0,1,0,0,False
638,4039,1,0.2,25,25,1,0.1,257.47245816691174,3318,377,2640,678,82794,True
639,4039,1,0.2,25,25,1,0.1,238.7273863753238,3378,403,2701,677,84118,False
640,4039,1,0.2,25,25,1,0.1,12.48078490862902,2,2,1,1,16,True
641,4039,1,0.2,25,25,1,0.1,331.08170219305293,3300,378,2654,646,81729,False
642,4039,1,0.2,25,25,1,0.1,279.9829578574992,3293,382,2630,663,80721,True
643,4039,1,0.2,25,25,1,0.1,299.4368738068213,3387,370,2705,682,85391,False
644,4039,1,0.2,25,25,1,0.1,238.80167032679637,3290,358,2618,672,84492,True
645,4039,1,0.2,25,25,1,0.1,285.64817507059144,3355,389,2732,623,84581,False
646,4039,1,0.2,25,25,1,0.1,246.42188402277034,3273,385,2612,661,82256,True
647,4039,1,0.2,25,25,1,0.1,0.27416444332151413,1,0,1,0,0,False
648,4039,1,0.2,25,25,1,0.1,218.43133785829528,3252,406,2581,671,80609,True
649,4039,1,0.2,25,25,1,0.1,256.09046403563593,3369,377,2686,683,81850,False
650,4039,1,0.2,25,25,1,0.1,214.06585191089474,2705,312,2154,551,67437,True
651,4039,1,0.2,25,25,1,0.1,258.40851839465256,3435,361,2742,693,87354,False
652,4039,1,0.2,25,25,1,0.1,146.01392647869514,170,13,142,28,4021,True
653,4039,1,0.2,25,25,1,0.1,240.45988489482818,3318,386,2702,616,79289,False
654,4039,1,0.2,25,25,1,0.1,236.3298726432808,3339,377,2678,661,82292,True
655,4039,1,0.2,25,25,1,0.1,326.71473423933793,3396,375,2710,686,87043,False
656,4039,1,0.2,25,25,1,0.1,203.95548026218052,661,68,536,125,17244,True
657,4039,1,0.2,25,25,1,0.1,232.8009778337539,2790,289,2255,535,71065,False
658,4039,1,0.2,25,25,1,0.1,269.120719709891,3227,368,2558,669,81752,True
659,4039,1,0.2,25,25,1,0.1,28.218010028958645,3,0,2,1,36,False
660,4039,1,0.2,25,25,1,0.1,274.59548339542573,3107,338,2469,638,77982,True
661,4039,1,0.2,25,25,1,0.1,201.10381375477715,3299,331,2644,655,82197,False
662,4039,1,0.2,25,25,1,0.1,209.13140426590584,3326,343,2642,684,83324,True
663,4039,1,0.2,25,25,1,0.1,298.1868107631642,3427,369,2731,696,85256,False
664,4039,1,0.2,25,25,1,0.1,2.1444719936412415,1,0,1,0,0,True
665,4039,1,0.2,25,25,1,0.1,243.63532254848622,3416,372,2762,654,85705,False
666,4039,1,0.2,25,25,1,0.1,272.4263098128752,3280,358,2654,626,84229,True
667,4039,1,0.2,25,25,1,0.1,200.46453945754408,3448,357,2765,683,85145,False
668,4039,1,0.2,25,25,1,0.1,224.68871950815443,3312,363,2650,662,82005,True
669,4039,1,0.2,25,25,1,0.1,209.67199709228262,3219,336,2576,643,78834,False
670,4039,1,0.2,25,25,1,0.1,258.6665539841003,2709,306,2199,510,67108,True
671,4039,1,0.2,25,25,1,0.1,219.91857340905656,2830,317,2288,542,69931,False
672,4039,1,0.2,25,25,1,0.1,250.7733257048288,3373,366,2687,686,85000,True
673,4039,1,0.2,25,25,1,0.1,213.66490459113004,3425,390,2786,639,86031,False
674,4039,1,0.2,25,25,1,0.1,0.28594629385395903,1,0,1,0,0,True
675,4039,1,0.2,25,25,1,0.1,262.53693920764204,2772,302,2241,531,70300,False
676,4039,1,0.2,25,25,1,0.1,238.57871960220368,3298,365,2672,626,81756,True
677,4039,1,0.2,25,25,1,0.1,272.65318084894585,3305,362,2668,637,81528,False
678,4039,1,0.2,25,25,1,0.1,298.9269332849613,3151,331,2478,673,78448,True
679,4039,1,0.2,25,25,1,0.1,199.27563846445568,3258,362,2573,685,80487,False
680,4039,1,0.2,25,25,1,0.1,254.48070169924281,3233,382,2585,648,78961,True
681,4039,1,0.2,25,25,1,0.1,263.12842568919007,3268,355,2577,691,81819,False
682,4039,1,0.2,25,25,1,0.1,260.94855386119775,3329,395,2716,613,84504,True
683,4039,1,0.2,25,25,1,0.1,262.61626345035774,3383,377,2730,653,84378,False
684,4039,1,0.2,25,25,1,0.1,267.46563864086465,3280,401,2616,664,82593,True
685,4039,1,0.2,25,25,1,0.1,229.65613916294743,3395,363,2695,700,83840,False
686,4039,1,0.2,25,25,1,0.1,268.27907244370425,3310,392,2632,678,80730,True
687,4039,1,0.2,25,25,1,0.1,217.82882391747881,3330,400,2699,631,80350,False
688,4039,1,0.2,25,25,1,0.1,258.9598389490815,3255,397,2579,676,81246,True
689,4039,1,0.2,25,25,1,0.1,205.58942273456904,3376,382,2690,686,85791,False
690,4039,1,0.2,25,25,1,0.1,222.4232382889157,3245,374,2592,653,82421,True
691,4039,1,0.2,25,25,1,0.1,259.71379959657423,3397,405,2723,674,83197,False
692,4039,1,0.2,25,25,1,0.1,221.61581888208738,2692,296,2157,535,67564,True
693,4039,1,0.2,25,25,1,0.1,300.5610978719087,2661,316,2147,514,66322,False
694,4039,1,0.2,25,25,1,0.1,231.62262108677962,3102,339,2494,608,76962,True
695,4039,1,0.2,25,25,1,0.1,231.57977354202058,3285,395,2600,685,80356,False
696,4039,1,0.2,25,25,1,0.1,249.1468309631849,2451,262,1946,505,62294,True
697,4039,1,0.2,25,25,1,0.1,230.6583781816407,3405,408,2755,650,85421,False
698,4039,1,0.2,25,25,1,0.1,248.37316893710036,3136,321,2545,591,77823,True
699,4039,1,0.2,25,25,1,0.1,234.97091307522567,3387,380,2702,685,86737,False
700,4039,1,0.2,25,25,1,0.1,241.61165286306257,3388,364,2734,654,84222,True
701,4039,1,0.2,25,25,1,0.1,255.95668014188664,3411,373,2716,695,84267,False
702,4039,1,0.2,25,25,1,0.1,298.6885048439207,3321,362,2674,647,82881,True
703,4039,1,0.2,25,25,1,0.1,253.50968473828684,3406,380,2725,681,84304,False
704,4039,1,0.2,25,25,1,0.1,238.1675407380357,3113,347,2553,560,77453,True
705,4039,1,0.2,25,25,1,0.1,247.34710759933677,3365,399,2626,739,85298,False
706,4039,1,0.2,25,25,1,0.1,293.1537107253895,3174,332,2518,656,81276,True
707,4039,1,0.2,25,25,1,0.1,235.39573926261372,2772,308,2203,569,68046,False
708,4039,1,0.2,25,25,1,0.1,230.2263396802871,3267,374,2616,651,84354,True
709,4039,1,0.2,25,25,1,0.1,255.90461318098036,3443,372,2765,678,85393,False
710,4039,1,0.2,25,25,1,0.1,129.13585230649363,170,19,132,38,4004,True
711,4039,1,0.2,25,25,1,0.1,227.78444107258207,3386,385,2699,687,84502,False
712,4039,1,0.2,25,25,1,0.1,216.8230557321457,3178,336,2558,620,79676,True
713,4039,1,0.2,25,25,1,0.1,243.11087772326331,3255,352,2609,646,81542,False
714,4039,1,0.2,25,25,1,0.1,248.09038129462945,3096,359,2450,646,77582,True
715,4039,1,0.2,25,25,1,0.1,231.26103557388248,3455,351,2770,685,88551,False
716,4039,1,0.2,25,25,1,0.1,252.65565901456142,3323,363,2662,661,81246,True
717,4039,1,0.2,25,25,1,0.1,236.63887711678157,3338,399,2710,628,83284,False
718,4039,1,0.2,25,25,1,0.1,157.34929835139263,146,17,121,25,3898,True
719,4039,1,0.2,25,25,1,0.1,239.86439475071785,3414,361,2713,701,86538,False
720,4039,1,0.2,25,25,1,0.1,301.05023735380644,3318,399,2668,650,83601,True
721,4039,1,0.2,25,25,1,0.1,255.206954568226,2785,339,2188,597,69283,False
722,4039,1,0.2,25,25,1,0.1,252.3257088061477,2712,298,2186,526,69107,True
723,4039,1,0.2,25,25,1,0.1,203.23561965692141,3245,318,2580,665,80557,False
724,4039,1,0.2,25,25,1,0.1,331.794839701618,3137,361,2568,569,79837,True
725,4039,1,0.2,25,25,1,0.1,243.54792633140647,3233,393,2554,679,81511,False
726,4039,1,0.2,25,25,1,0.1,250.8088984600395,3346,342,2684,662,83678,True
727,4039,1,0.2,25,25,1,0.1,253.47267258308992,3381,381,2693,688,84862,False
728,4039,1,0.2,25,25,1,0.1,201.5263895498894,3139,331,2519,620,77716,True
729,4039,1,0.2,25,25,1,0.1,257.3888576955027,3429,370,2753,676,85465,False
730,4039,1,0.2,25,25,1,0.1,352.8874183086659,3304,400,2645,659,82457,True
731,4039,1,0.2,25,25,1,0.1,197.07274779683883,3262,381,2614,648,81642,False
732,4039,1,0.2,25,25,1,0.1,282.3841073934456,3334,364,2695,639,81505,True
733,4039,1,0.2,25,25,1,0.1,220.54215503819952,2734,316,2180,554,69467,False
734,4039,1,0.2,25,25,1,0.1,364.8388467719954,3301,392,2661,640,83159,True
735,4039,1,0.2,25,25,1,0.1,287.17425661755635,3407,364,2771,636,86325,False
736,4039,1,0.2,25,25,1,0.1,1.5175097906670274,1,0,1,0,0,True
737,4039,1,0.2,25,25,1,0.1,290.9995333879082,3247,309,2577,670,79754,False
738,4039,1,0.2,25,25,1,0.1,224.43191660089653,2420,265,1928,492,58576,True
739,4039,1,0.2,25,25,1,0.1,258.5294305949182,3241,362,2594,647,80095,False
740,4039,1,0.2,25,25,1,0.1,230.6019114502005,3230,372,2567,663,81259,True
741,4039,1,0.2,25,25,1,0.1,241.3849808337972,3414,375,2756,658,84673,False
742,4039,1,0.2,25,25,1,0.1,294.45135310992123,3345,359,2677,668,85395,True
743,4039,1,0.2,25,25,1,0.1,253.8296329615188,3338,372,2648,690,83162,False
744,4039,1,0.2,25,25,1,0.1,242.89918667192381,3054,308,2423,631,73870,True
745,4039,1,0.2,25,25,1,0.1,242.2063345493941,3451,380,2744,707,85833,False
746,4039,1,0.2,25,25,1,0.1,268.79211108760353,3318,350,2692,626,81359,True
747,4039,1,0.2,25,25,1,0.1,236.49995836884747,3399,369,2702,697,84722,False
748,4039,1,0.2,25,25,1,0.1,275.5017206846561,3259,326,2615,644,78032,True
749,4039,1,0.2,25,25,1,0.1,242.03650807035402,3435,378,2715,720,84665,False
750,4039,1,0.2,25,25,1,0.1,268.3899555886017,3095,372,2506,589,79767,True
751,4039,1,0.2,25,25,1,0.1,283.48180952030106,3225,334,2608,617,79137,False
752,4039,1,0.2,25,25,1,0.1,280.2857607184773,3247,367,2585,662,81957,True
753,4039,1,0.2,25,25,1,0.1,265.0580639644555,3372,365,2723,649,86286,False
754,4039,1,0.2,25,25,1,0.1,222.800588010117,3300,332,2637,663,81719,True
755,4039,1,0.2,25,25,1,0.1,239.6540893684154,3469,370,2820,649,87905,False
756,4039,1,0.2,25,25,1,0.1,265.6794869846446,3275,366,2595,680,83653,True
757,4039,1,0.2,25,25,1,0.1,308.70262963363325,3410,377,2684,726,84056,False
758,4039,1,0.2,25,25,1,0.1,280.43229274128026,3314,359,2655,659,84963,True
759,4039,1,0.2,25,25,1,0.1,229.57990097752236,2811,311,2242,569,71553,False
760,4039,1,0.2,25,25,1,0.1,235.74257072982365,3270,377,2593,677,83185,True
761,4039,1,0.2,25,25,1,0.1,225.09445353205925,3431,358,2725,706,83893,False
762,4039,1,0.2,25,25,1,0.1,263.5584779513755,3150,351,2531,619,80794,True
763,4039,1,0.2,25,25,1,0.1,2.517414499831384,1,1,1,0,1,False
764,4039,1,0.2,25,25,1,0.1,230.13620864578363,3328,357,2714,614,82657,True
765,4039,1,0.2,25,25,1,0.1,248.6003916710381,3254,372,2557,697,83430,False
766,4039,1,0.2,25,25,1,0.1,236.20368414576905,3282,386,2620,662,81557,True
767,4039,1,0.2,25,25,1,0.1,224.01601685942458,3168,366,2542,626,77155,False
768,4039,1,0.2,25,25,1,0.1,272.8245242615454,3385,325,2689,696,83741,True
769,4039,1,0.2,25,25,1,0.1,269.55164434085754,3431,362,2759,672,86269,False
770,4039,1,0.2,25,25,1,0.1,179.47546972213664,156,14,131,25,4352,True
771,4039,1,0.2,25,25,1,0.1,244.11024760777704,3412,366,2680,732,84323,False
772,4039,1,0.2,25,25,1,0.1,300.1821853546651,3265,387,2614,651,81966,True
773,4039,1,0.2,25,25,1,0.1,260.80712616100686,3385,383,2715,670,81169,False
774,4039,1,0.2,25,25,1,0.1,272.34854614640454,3232,398,2592,640,79572,True
775,4039,1,0.2,25,25,1,0.1,280.15222720627384,3334,389,2662,672,84710,False
776,4039,1,0.2,25,25,1,0.1,277.30252037476697,586,57,450,136,14684,True
777,4039,1,0.2,25,25,1,0.1,240.2362406643719,3375,375,2691,684,82410,False
778,4039,1,0.2,25,25,1,0.1,215.88063959049546,3143,360,2528,615,77667,True
779,4039,1,0.2,25,25,1,0.1,245.17923059838105,3382,358,2694,688,84787,False
780,4039,1,0.2,25,25,1,0.1,120.33784335334978,155,17,124,31,3886,True
781,4039,1,0.2,25,25,1,0.1,2.366450362205892,1,0,1,0,0,False
782,4039,1,0.2,25,25,1,0.1,188.20269637246597,2706,277,2139,567,66824,True
783,4039,1,0.2,25,25,1,0.1,200.78986888606403,3392,367,2723,669,85724,False
784,4039,1,0.2,25,25,1,0.1,294.8803403434248,2732,305,2174,558,69790,True
785,4039,1,0.2,25,25,1,0.1,229.6068111136104,3410,392,2747,663,81535,False
786,4039,1,0.2,25,25,1,0.1,252.12392739508664,3306,385,2601,705,82378,True
787,4039,1,0.2,25,25,1,0.1,326.41333836612694,3387,386,2756,631,85031,False
788,4039,1,0.2,25,25,1,0.1,268.9360321537494,3284,377,2604,680,83005,True
789,4039,1,0.2,25,25,1,0.1,303.6939913668565,3202,362,2555,647,78975,False
790,4039,1,0.2,25,25,1,0.1,35.878153173932716,6,0,4,2,107,True
791,4039,1,0.2,25,25,1,0.1,226.13817318491624,3356,368,2686,670,81777,False
792,4039,1,0.2,25,25,1,0.1,222.5791800431553,3154,345,2502,652,81072,True
793,4039,1,0.2,25,25,1,0.1,227.03887522880476,3420,385,2699,721,84382,False
794,4039,1,0.2,25,25,1,0.1,215.6085264945598,3138,344,2518,620,77165,True
795,4039,1,0.2,25,25,1,0.1,255.9382489348986,3456,389,2807,649,86531,False
796,4039,1,0.2,25,25,1,0.1,159.97754042569215,655,80,530,125,16712,True
797,4039,1,0.2,25,25,1,0.1,240.5585479565697,3365,390,2668,697,84637,False
798,4039,1,0.2,25,25,1,0.1,260.3430272206726,3276,349,2618,658,81695,True
799,4039,1,0.2,25,25,1,0.1,238.46666484639138,2745,330,2188,557,66768,False
800,4039,1,0.2,25,25,1,0.1,272.9169507865972,3192,357,2586,606,81541,True
801,4039,1,0.2,25,25,1,0.1,10.553600233957544,1,1,1,0,11,False
802,4039,1,0.2,25,25,1,0.1,225.5036913297153,3127,343,2509,618,77582,True
803,4039,1,0.2,25,25,1,0.1,238.32627187279937,3457,364,2759,698,85404,False
804,4039,1,0.2,25,25,1,0.1,217.40281005936194,2677,276,2125,552,67353,True
805,4039,1,0.2,25,25,1,0.1,231.5085321282433,3360,414,2639,721,86088,False
806,4039,1,0.2,25,25,1,0.1,223.6456151434208,3240,345,2596,644,82159,True
807,4039,1,0.2,25,25,1,0.1,281.18152103109213,3329,413,2658,671,83300,False
808,4039,1,0.2,25,25,1,0.1,317.0122266933625,2722,297,2146,576,66854,True
809,4039,1,0.2,25,25,1,0.1,207.29533949618428,3332,371,2635,697,83418,False
810,4039,1,0.2,25,25,1,0.1,327.78888372871177,3314,387,2655,659,82422,True
811,4039,1,0.2,25,25,1,0.1,86.62710123110834,2,1,2,0,93,False
812,4039,1,0.2,25,25,1,0.1,254.00144394293136,3328,372,2654,674,83115,True
813,4039,1,0.2,25,25,1,0.1,272.0802241028874,3442,378,2738,704,84217,False
814,4039,1,0.2,25,25,1,0.1,227.94697172624535,2695,313,2170,525,67514,True
815,4039,1,0.2,25,25,1,0.1,326.1941181777809,3347,339,2662,685,82831,False
816,4039,1,0.2,25,25,1,0.1,230.72508943780298,3255,359,2587,668,81818,True
817,4039,1,0.2,25,25,1,0.1,237.0397889997238,3460,352,2748,712,86164,False
818,4039,1,0.2,25,25,1,0.1,212.16646258194186,2730,270,2219,511,67846,True
819,4039,1,0.2,25,25,1,0.1,264.69386850009107,3367,372,2682,685,84437,False
820,4039,1,0.2,25,25,1,0.1,229.26801419423106,652,74,506,146,17420,True
821,4039,1,0.2,25,25,1,0.1,262.1798266741154,3419,357,2715,704,85970,False
822,4039,1,0.2,25,25,1,0.1,0.12323151883657266,1,0,1,0,0,True
823,4039,1,0.2,25,25,1,0.1,221.87676013923559,3327,375,2629,698,82613,False
824,4039,1,0.2,25,25,1,0.1,379.99009655849517,3283,323,2630,653,79332,True
825,4039,1,0.2,25,25,1,0.1,241.21149788893786,3399,347,2752,647,82315,False
826,4039,1,0.2,25,25,1,0.1,285.3974360190036,3310,342,2656,654,84236,True
827,4039,1,0.2,25,25,1,0.1,266.85291408614324,3415,367,2790,625,84347,False
828,4039,1,0.2,25,25,1,0.1,2.5160015352974345,1,0,0,1,0,True
829,4039,1,0.2,25,25,1,0.1,241.0420443211849,3306,387,2645,661,80970,False
830,4039,1,0.2,25,25,1,0.1,221.13505749988653,3276,384,2634,642,80740,True
831,4039,1,0.2,25,25,1,0.1,252.12056652762578,3361,416,2690,671,83538,False
832,4039,1,0.2,25,25,1,0.1,257.5210680696834,3318,381,2667,651,83261,True
833,4039,1,0.2,25,25,1,0.1,262.93804045356615,3350,390,2677,673,83716,False
834,4039,1,0.2,25,25,1,0.1,333.21405485384514,2702,307,2172,530,69465,True
835,4039,1,0.2,25,25,1,0.1,219.4795994387664,3414,399,2728,686,85974,False
836,4039,1,0.2,25,25,1,0.1,150.5600270843537,153,19,123,30,3326,True
837,4039,1,0.2,25,25,1,0.1,298.11330625502086,3208,354,2584,624,80991,False
838,4039,1,0.2,25,25,1,0.1,243.08360314046092,2694,310,2162,532,65486,True
839,4039,1,0.2,25,25,1,0.1,200.8337716251268,3444,360,2800,644,84611,False
840,4039,1,0.2,25,25,1,0.1,293.95072766310983,3244,393,2591,653,81910,True
841,4039,1,0.2,25,25,1,0.1,242.4332054460696,3319,409,2650,669,83656,False
842,4039,1,0.2,25,25,1,0.1,267.38108017004987,3280,350,2623,657,83950,True
843,4039,1,0.2,25,25,1,0.1,303.54939159595096,3385,366,2704,681,86386,False
844,4039,1,0.2,25,25,1,0.1,197.7628270188238,682,54,527,155,16975,True
845,4039,1,0.2,25,25,1,0.1,2.6749186563014695,1,0,1,0,0,False
846,4039,1,0.2,25,25,1,0.1,258.3188956027029,3370,369,2693,677,85169,True
847,4039,1,0.2,25,25,1,0.1,238.51206155360765,3445,390,2759,686,86529,False
848,4039,1,0.2,25,25,1,0.1,246.0861271828022,3151,347,2510,641,79261,True
849,4039,1,0.2,25,25,1,0.1,234.1806108698743,3224,382,2548,676,81097,False
850,4039,1,0.2,25,25,1,0.1,295.9984476156704,3096,353,2482,614,77240,True
851,4039,1,0.2,25,25,1,0.1,262.51532182044,3425,402,2702,723,82293,False
852,4039,1,0.2,25,25,1,0.1,223.5626264912017,2637,310,2121,516,64723,True
853,4039,1,0.2,25,25,1,0.1,296.1482652790121,3347,401,2668,679,83039,False
854,4039,1,0.2,25,25,1,0.1,230.61834248943006,2658,298,2113,545,66561,True
855,4039,1,0.2,25,25,1,0.1,255.48164008519575,3356,386,2681,675,85072,False
856,4039,1,0.2,25,25,1,0.1,276.5139373067311,3141,367,2513,628,77987,True
857,4039,1,0.2,25,25,1,0.1,280.4071370474633,3388,381,2703,685,86697,False
858,4039,1,0.2,25,25,1,0.1,221.87163576782046,3255,395,2636,619,83112,True
859,4039,1,0.2,25,25,1,0.1,257.43076202037076,3237,359,2605,632,83176,False
860,4039,1,0.2,25,25,1,0.1,341.23488685996074,2686,305,2143,543,68459,True
861,4039,1,0.2,25,25,1,0.1,275.1441390079774,3408,374,2772,636,83548,False
862,4039,1,0.2,25,25,1,0.1,248.82012139913988,3313,331,2645,668,80850,True
863,4039,1,0.2,25,25,1,0.1,244.30258751894686,3370,383,2662,708,84068,False
864,4039,1,0.2,25,25,1,0.1,246.5956354044186,3317,374,2665,652,84438,True
865,4039,1,0.2,25,25,1,0.1,228.9767947332245,3197,366,2574,623,80554,False
866,4039,1,0.2,25,25,1,0.1,307.5208586040587,3333,363,2694,639,84291,True
867,4039,1,0.2,25,25,1,0.1,208.95973864999934,3352,383,2711,641,82639,False
868,4039,1,0.2,25,25,1,0.1,249.40974665573785,3330,348,2659,671,84320,True
869,4039,1,0.2,25,25,1,0.1,3.316501294261552,1,0,1,0,0,False
870,4039,1,0.2,25,25,1,0.1,288.2475288716613,3271,336,2635,636,81166,True
